Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
497,,Sun Nov 07 11:20:53 EST 2021,AndEvaluator.java,1636302053528,49231,0,(I)2(R)1(I)7(R)1(I)1(R)1(I)11,0.875,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.0,0.0,0.0,0.0,0.061224489795918366,0.42857142857142855,0.0,[]
498,,Sun Nov 07 11:21:42 EST 2021,AndEvaluator.java,1636302102876,5947,5947,(I)10(R)2(I)8,0.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,3.6,0.0,[]
499,,Sun Nov 07 11:21:51 EST 2021,AndEvaluator.java,1636302111525,17108,0,(I)1(R)2(I)12,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.11764705882352941,0.7647058823529411,0.0,[]
500,,Sun Nov 07 11:22:08 EST 2021,AndEvaluator.java,1636302128752,3207,3207,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,[]
501,,Sun Nov 07 11:22:13 EST 2021,AndEvaluator.java,1636302133420,17756,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,1.3529411764705883,0.0,0.0,0.0,0.0,0.0,1.3529411764705883,0.0,[]
502,,Sun Nov 07 11:22:31 EST 2021,AndEvaluator.java,1636302151621,19833,0,(I)10(D)1(F)1,0.8333333333333334,8.333333333333332,0.0,8.333333333333332,0.0,0.0,0.631578947368421,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.5263157894736842,0.0,[]
503,,Sun Nov 07 11:22:51 EST 2021,AndEvaluator.java,1636302171454,60187,0,(F)5(I)1(F)2,0.125,0.0,0.0,87.5,0.0,0.0,0.13333333333333333,0.0,0.0,0.11666666666666667,0.0,0.0,0.016666666666666666,0.0,[]
504,,Sun Nov 07 11:23:52 EST 2021,EvalOperator.java,1636302232579,50177,0,(I)1(F)6(I)2(R)8,0.17647058823529413,0.0,0.0,35.294117647058826,0.0,0.0,0.34,0.0,0.0,0.12,0.0,0.16,0.06,0.0,[]
505,,Sun Nov 07 11:24:43 EST 2021,Grader.java,1636302283053,38219,0,(R)1(I)3(D)1(F)2,0.42857142857142855,14.285714285714285,0.0,28.57142857142857,0.0,0.0,0.18421052631578946,0.0,0.02631578947368421,0.05263157894736842,0.0,0.02631578947368421,0.07894736842105263,0.0,[]
506,,Sun Nov 07 11:25:22 EST 2021,LoadEvaluator.java,1636302322318,52848,0,(F)6(D)1(F)2(I)1,0.1,10.0,0.0,80.0,0.0,0.0,0.19230769230769232,0.0,0.019230769230769232,0.15384615384615385,0.0,0.0,0.019230769230769232,0.0,[]
507,,Sun Nov 07 11:26:15 EST 2021,LoadEvaluator.java,1636302375166,7619,7619,(I)18(R)2(I)1,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.7142857142857144,0.0,[]
508,,Sun Nov 07 11:26:26 EST 2021,OperatorRegistry.java,1636302386262,19248,0,(F)2(I)5(R)12,0.2631578947368421,0.0,0.0,10.526315789473683,0.0,0.0,1.0,0.0,0.0,0.10526315789473684,0.0,0.631578947368421,0.2631578947368421,0.0,[]
509,,Sun Nov 07 11:26:45 EST 2021,OperatorRegistry.java,1636302405680,-116109,-116109,(R)10(I)1(R)1(I)9(R)1,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
510,,Sun Nov 07 11:26:13 EST 2021,OperatorRegistry.java,1636302373302,37060,0,(R)2(I)2(R)1(I)13,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.4864864864864865,0.0,0.0,0.0,0.0,0.08108108108108109,0.40540540540540543,0.0,[]
511,,Sun Nov 07 11:26:50 EST 2021,OperatorRegistry.java,1636302410362,4615,4615,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,3.75,0.0,[]
512,,Sun Nov 07 11:26:55 EST 2021,OrEvaluator.java,1636302415997,8746,8746,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,2.375,0.0,0.0,0.0,0.0,0.0,2.375,0.0,[]
513,,Sun Nov 07 11:27:04 EST 2021,OrEvaluator.java,1636302424858,11423,0,(I)7(F)4(I)4,0.7333333333333333,0.0,0.0,26.666666666666668,0.0,0.0,1.3636363636363635,0.0,0.0,0.36363636363636365,0.0,0.0,1.0,0.0,[]
514,,Sun Nov 07 11:27:16 EST 2021,OrEvaluator.java,1636302436356,8638,8638,(I)7(R)2(I)9,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.25,2.0,0.0,[]
515,,Sun Nov 07 11:27:25 EST 2021,AndEvaluator.java,1636302445243,18904,0,(I)3(F)2(I)10,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.1111111111111111,0.0,0.0,0.7222222222222222,0.0,[]
516,,Sun Nov 07 11:27:45 EST 2021,OrEvaluator.java,1636302465652,26854,0,(I)13,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,[]
517,,Sun Nov 07 11:28:12 EST 2021,OrEvaluator.java,1636302492968,-18001,-18001,(I)7(R)1(I)8(R)1(I)2,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
518,,Sun Nov 07 11:27:55 EST 2021,OrEvaluator.java,1636302475025,32584,0,(I)8(F)2(I)6,0.875,0.0,0.0,12.5,0.0,0.0,0.5,0.0,0.0,0.0625,0.0,0.0,0.4375,0.0,[]
519,,Sun Nov 07 11:28:27 EST 2021,OrEvaluator.java,1636302507753,7572,7572,(I)11(R)1(I)6(R)1,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,0.0,0.0,0.0,0.0,0.2857142857142857,2.4285714285714284,0.0,[]
520,,Sun Nov 07 11:28:35 EST 2021,OrEvaluator.java,1636302515336,17247,0,(I)2(F)2(I)8(R)2(I)1,0.7333333333333333,0.0,0.0,13.333333333333334,0.0,0.0,0.8823529411764706,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.6470588235294118,0.0,[]
521,,Sun Nov 07 11:28:53 EST 2021,Runner.java,1636302533847,16637,0,(I)1(F)2(D)1(F)2(I)1(D)1,0.25,25.0,0.0,50.0,0.0,0.0,0.5,0.0,0.125,0.25,0.0,0.0,0.125,0.0,[]
522,,Sun Nov 07 11:29:10 EST 2021,Runner.java,1636302550549,54115,0,(F)6,0.0,0.0,0.0,100.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,[]
523,,Sun Nov 07 11:30:04 EST 2021,Grader.java,1636302604723,83336,0,(I)2(F)2(I)1(F)2(I)1(D)1(F)2,0.36363636363636365,9.090909090909092,0.0,54.54545454545454,0.0,0.0,0.13253012048192772,0.0,0.012048192771084338,0.07228915662650602,0.0,0.0,0.04819277108433735,0.0,[]
524,,Sun Nov 07 11:31:29 EST 2021,NotEvaluator.java,1636302689729,40311,0,(F)6(I)11,0.6470588235294118,0.0,0.0,35.294117647058826,0.0,0.0,0.425,0.0,0.0,0.15,0.0,0.0,0.275,0.0,[]
525,,Sun Nov 07 11:32:10 EST 2021,NotEvaluator.java,1636302730158,7678,7678,(I)13(F)4,0.7647058823529411,0.0,0.0,23.52941176470588,0.0,0.0,2.4285714285714284,0.0,0.0,0.5714285714285714,0.0,0.0,1.8571428571428572,0.0,[]
526,,Sun Nov 07 11:32:18 EST 2021,NotEvaluator.java,1636302738462,149,149,(I)8(R)1(I)1(R)1(I)1(R)1(I)3(R)1(I)5,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
527,,Sun Nov 07 11:32:18 EST 2021,AndEvaluator.java,1636302738782,16610,0,(I)3(R)1(I)8(R)1(I)2,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.125,0.8125,0.0,[]
528,,Sun Nov 07 11:32:35 EST 2021,NotEvaluator.java,1636302755392,27612,0,(I)8(R)5(I)2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.18518518518518517,0.37037037037037035,0.0,[]
529,,Sun Nov 07 11:33:03 EST 2021,NotEvaluator.java,1636302783016,18159,0,(I)11(R)3,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.16666666666666666,0.6111111111111112,0.0,[]
530,,Sun Nov 07 11:33:22 EST 2021,NotEvaluator.java,1636302802011,9078,9078,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,[]
531,,Sun Nov 07 11:33:31 EST 2021,NotEvaluator.java,1636302811327,9218,9218,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,[]
532,,Sun Nov 07 11:33:40 EST 2021,NotEvaluator.java,1636302820560,10943,0,(F)2(I)7(R)2(I)12,0.8260869565217391,0.0,0.0,8.695652173913043,0.0,0.0,2.3,0.0,0.0,0.2,0.0,0.2,1.9,0.0,[]
533,,Sun Nov 07 11:33:51 EST 2021,NotEvaluator.java,1636302831859,5280,5280,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,[]
534,,Sun Nov 07 11:33:57 EST 2021,NotEvaluator.java,1636302837397,11288,0,(I)1(R)2(I)16,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.18181818181818182,1.5454545454545454,0.0,[]
535,,Sun Nov 07 11:34:08 EST 2021,NotEvaluator.java,1636302848685,5622,5622,(I)6(R)2(I)2(R)8(I)2(R)2,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,2.4,2.0,0.0,[]
536,,Sun Nov 07 11:34:14 EST 2021,NotEvaluator.java,1636302854673,3646,3646,(R)2(I)20,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,6.666666666666667,0.0,[]
537,,Sun Nov 07 11:34:18 EST 2021,OperatorRegistry.java,1636302858319,4351,4351,(I)12(R)4(I)4,0.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,[]
538,,Sun Nov 07 11:34:23 EST 2021,OperatorRegistry.java,1636302863520,8816,8816,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,[]
539,,Sun Nov 07 11:34:33 EST 2021,OperatorRegistry.java,1636302873038,2963,2963,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,[]
540,,Sun Nov 07 11:34:36 EST 2021,Runner.java,1636302876097,-17400,-17400,(I)4(D)1(F)1(I)2(R)4(I)2,0.5714285714285714,7.142857142857142,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
541,,Sun Nov 07 11:34:21 EST 2021,Runner.java,1636302861404,28730,0,(R)1(I)8(F)1(I)1(D)3,0.6428571428571429,21.428571428571427,0.0,7.142857142857142,0.0,0.0,0.5,0.0,0.10714285714285714,0.03571428571428571,0.0,0.03571428571428571,0.32142857142857145,0.0,[]
542,,Sun Nov 07 11:34:53 EST 2021,NotEvaluator.java,1636302893894,33736,0,(F)2(I)5(D)2(I)2,0.6363636363636364,18.181818181818183,0.0,18.181818181818183,0.0,0.0,0.3333333333333333,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.21212121212121213,0.0,[]
543,,Sun Nov 07 11:35:27 EST 2021,NotEvaluator.java,1636302927632,7774,7774,(R)2(D)1(I)6(R)6(D)1,0.375,12.5,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.2857142857142857,0.0,0.0,1.1428571428571428,0.8571428571428571,0.0,[]
544,,Sun Nov 07 11:35:35 EST 2021,NotEvaluator.java,1636302935406,17261,0,(D)3(I)4(R)4,0.36363636363636365,27.27272727272727,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.17647058823529413,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,[]
545,,Sun Nov 07 11:35:52 EST 2021,NotEvaluator.java,1636302952826,14763,0,(R)4(D)4,0.0,50.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,[]
546,,Sun Nov 07 11:36:07 EST 2021,NotEvaluator.java,1636302967589,23668,0,(D)2(I)4(R)2(I)2(R)6,0.375,12.5,0.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.08695652173913043,0.0,0.0,0.34782608695652173,0.2608695652173913,0.0,[]
547,,Sun Nov 07 11:36:31 EST 2021,Grader.java,1636302991279,75796,0,(D)1(F)6(I)1,0.125,12.5,0.0,75.0,0.0,0.0,0.10666666666666667,0.0,0.013333333333333334,0.08,0.0,0.0,0.013333333333333334,0.0,[]
548,,Sun Nov 07 11:37:47 EST 2021,Grader.java,1636303067075,662270,0,(I)2(D)1(F)3,0.3333333333333333,16.666666666666664,0.0,50.0,0.0,0.0,0.00906344410876133,0.0,0.0015105740181268882,0.004531722054380665,0.0,0.0,0.0030211480362537764,0.0,[]
549,,Sun Nov 07 11:48:49 EST 2021,CondEvaluator.java,1636303729345,13599,0,(F)3(I)17,0.85,0.0,0.0,15.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.23076923076923078,0.0,0.0,1.3076923076923077,0.0,[]
550,,Sun Nov 07 11:49:03 EST 2021,OperatorRegistry.java,1636303743008,9372,9372,(I)6(F)4(I)7,0.7647058823529411,0.0,0.0,23.52941176470588,0.0,0.0,1.8888888888888888,0.0,0.0,0.4444444444444444,0.0,0.0,1.4444444444444444,0.0,[]
551,,Sun Nov 07 11:49:12 EST 2021,OperatorRegistry.java,1636303752414,-2953,-2953,(I)5(R)1(I)1(R)5(I)1(R)1(I)3,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
552,,Sun Nov 07 11:49:09 EST 2021,OperatorRegistry.java,1636303749461,10657,0,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,2.3,0.0,[]
553,,Sun Nov 07 11:49:20 EST 2021,OperatorRegistry.java,1636303760162,2204,2204,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,[]
554,,Sun Nov 07 11:49:22 EST 2021,CondEvaluator.java,1636303762684,5392,5392,(I)2(R)2(I)17,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.4,3.8,0.0,[]
555,,Sun Nov 07 11:49:33 EST 2021,CondEvaluator.java,1636303773116,12935,0,(F)2(I)5(R)1(I)5(R)2(I)6,0.7619047619047619,0.0,0.0,9.523809523809524,0.0,0.0,1.75,0.0,0.0,0.16666666666666666,0.0,0.25,1.3333333333333333,0.0,[]
556,,Sun Nov 07 11:49:46 EST 2021,CondEvaluator.java,1636303786523,4716,4716,(I)1(R)1(I)4(R)2(I)16,0.875,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.75,5.25,0.0,[]
557,,Sun Nov 07 11:49:51 EST 2021,CondEvaluator.java,1636303791335,14023,0,(I)12(R)2(I)4,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.14285714285714285,1.1428571428571428,0.0,[]
558,,Sun Nov 07 11:50:05 EST 2021,CondEvaluator.java,1636303805539,-20427,-20427,(I)17(R)1(I)1(R)1(I)2(R)1(I)1,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
559,,Sun Nov 07 11:49:46 EST 2021,CondEvaluator.java,1636303786773,24449,0,(R)1(I)1(R)1(I)2(R)1(I)3(R)1(I)12(F)1,0.782608695652174,0.0,0.0,4.3478260869565215,0.0,0.0,0.9583333333333334,0.0,0.0,0.041666666666666664,0.0,0.16666666666666666,0.75,0.0,[]
560,,Sun Nov 07 11:50:14 EST 2021,CondEvaluator.java,1636303814863,10372,0,(F)1(I)12,0.9230769230769231,0.0,0.0,7.6923076923076925,0.0,0.0,1.3,0.0,0.0,0.1,0.0,0.0,1.2,0.0,[]
561,,Sun Nov 07 11:50:33 EST 2021,CondEvaluator.java,1636303833495,3648,3648,(I)9(R)7(I)8,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.3333333333333335,5.666666666666667,0.0,[]
562,,Sun Nov 07 11:50:37 EST 2021,CondEvaluator.java,1636303837244,-21262,-21262,(I)5(R)10(I)8,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
563,,Sun Nov 07 11:50:17 EST 2021,CondEvaluator.java,1636303817948,26602,0,(I)2(R)1(I)3(R)1(I)1(R)1(I)9(R)2(I)3,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,0.0,0.0,0.0,0.0,0.19230769230769232,0.6923076923076923,0.0,[]
564,,Sun Nov 07 11:50:44 EST 2021,CondEvaluator.java,1636303844752,5522,5522,(I)9(R)2(I)7,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.4,3.2,0.0,[]
565,,Sun Nov 07 11:50:50 EST 2021,CondEvaluator.java,1636303850390,6746,6746,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,[]
566,,Sun Nov 07 11:50:57 EST 2021,CondEvaluator.java,1636303857376,5272,5272,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,3.6,0.0,[]
567,,Sun Nov 07 11:51:02 EST 2021,CondEvaluator.java,1636303862749,10209,0,(I)5(R)2(I)11,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.2,1.6,0.0,[]
568,,Sun Nov 07 11:51:17 EST 2021,CondEvaluator.java,1636303877394,21788,0,(F)2(I)13,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.7142857142857143,0.0,0.0,0.09523809523809523,0.0,0.0,0.6190476190476191,0.0,[]
569,,Sun Nov 07 11:50:45 EST 2021,CondEvaluator.java,1636303845790,55037,0,(I)1(R)1(I)8(R)1(I)12,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.41818181818181815,0.0,0.0,0.0,0.0,0.03636363636363636,0.38181818181818183,0.0,[]
570,,Sun Nov 07 11:51:40 EST 2021,CondEvaluator.java,1636303900947,6708,6708,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,[]
571,,Sun Nov 07 11:51:48 EST 2021,CondEvaluator.java,1636303908586,14234,0,(I)12,1.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,[]
572,,Sun Nov 07 11:52:04 EST 2021,Runner.java,1636303924469,2706317,0,(F)4(I)3(D)1(I)4(R)4,0.4375,6.25,0.0,25.0,0.0,0.0,0.005912786400591279,0.0,3.695491500369549E-4,0.0014781966001478197,0.0,0.0014781966001478197,0.0025868440502586844,0.0,[]
573,,Sun Nov 07 12:37:11 EST 2021,CondEvaluator.java,1636306631118,42699,0,(F)4(I)8,0.6666666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.2857142857142857,0.0,0.0,0.09523809523809523,0.0,0.0,0.19047619047619047,0.0,[]
574,,Sun Nov 07 12:37:54 EST 2021,CondEvaluator.java,1636306674429,9459,9459,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,[]
575,,Sun Nov 07 12:38:03 EST 2021,CondEvaluator.java,1636306683982,5625,5625,(I)18(R)1(I)5,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.2,4.6,0.0,[]
576,,Sun Nov 07 12:38:09 EST 2021,CondEvaluator.java,1636306689691,6679,6679,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,[]
577,,Sun Nov 07 12:38:17 EST 2021,CondEvaluator.java,1636306697400,3698,3698,(I)22(R)2,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6666666666666666,7.333333333333333,0.0,[]
578,,Sun Nov 07 12:38:21 EST 2021,CondEvaluator.java,1636306701229,9097,9097,(R)1(I)8(D)2,0.7272727272727273,18.181818181818183,0.0,0.0,0.0,0.0,1.2222222222222223,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,[]
579,,Sun Nov 07 12:38:30 EST 2021,CondEvaluator.java,1636306710326,62445,0,(D)1(F)2(D)1(F)2(D)1(F)2,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.14516129032258066,0.0,0.04838709677419355,0.0967741935483871,0.0,0.0,0.0,0.0,[]
580,,Sun Nov 07 12:39:32 EST 2021,CondEvaluator.java,1636306772841,-75156,-75156,(D)1(F)2(I)5(R)1(I)7(R)1(I)2,0.7368421052631579,5.263157894736842,0.0,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
581,,Sun Nov 07 12:38:18 EST 2021,CondEvaluator.java,1636306698021,184608,0,(I)1(R)1(I)6(D)1(F)2(I)1(D)1,0.6153846153846154,15.384615384615385,0.0,15.384615384615385,0.0,0.0,0.07065217391304347,0.0,0.010869565217391304,0.010869565217391304,0.0,0.005434782608695652,0.043478260869565216,0.0,[]
582,,Sun Nov 07 12:41:29 EST 2021,CondEvaluator.java,1636306889310,59614,0,(I)1(F)6(I)6,0.5384615384615384,0.0,0.0,46.15384615384615,0.0,0.0,0.22033898305084745,0.0,0.0,0.1016949152542373,0.0,0.0,0.11864406779661017,0.0,[]
583,,Sun Nov 07 12:42:30 EST 2021,CondEvaluator.java,1636306950814,3811,3811,(R)3(I)8(R)1(I)6(R)3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.3333333333333335,4.666666666666667,0.0,[]
584,,Sun Nov 07 12:42:34 EST 2021,CondEvaluator.java,1636306954794,4028,4028,(R)6(I)19,0.76,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,1.5,4.75,0.0,[]
585,,Sun Nov 07 12:42:38 EST 2021,CondEvaluator.java,1636306958959,33374,0,(I)2(F)2(D)1(I)1(D)1(I)3(R)1(I)2,0.6153846153846154,15.384615384615385,0.0,15.384615384615385,0.0,0.0,0.3939393939393939,0.0,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304,0.24242424242424243,0.0,[]
586,,Sun Nov 07 12:43:09 EST 2021,CondEvaluator.java,1636306989297,7284,7284,(I)4(R)1(I)11,0.9375,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,0.14285714285714285,2.142857142857143,0.0,[]
587,,Sun Nov 07 12:43:16 EST 2021,CondEvaluator.java,1636306996754,12863,0,(I)1(R)7(I)3(D)1,0.3333333333333333,8.333333333333332,0.0,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,[]
588,,Sun Nov 07 12:43:29 EST 2021,CondEvaluator.java,1636307009617,13248,0,(I)1(D)1(I)2(R)11,0.2,6.666666666666667,0.0,0.0,0.0,0.0,1.1538461538461537,0.0,0.07692307692307693,0.0,0.0,0.8461538461538461,0.23076923076923078,0.0,[]
589,,Sun Nov 07 12:43:42 EST 2021,CondEvaluator.java,1636307022867,20875,0,(D)1(I)1(D)1(I)13,0.875,12.5,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.7,0.0,[]
590,,Sun Nov 07 12:44:03 EST 2021,CondEvaluator.java,1636307043742,28246,0,(I)1(D)1(I)1(D)1(I)4,0.75,25.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.0,[]
591,,Sun Nov 07 12:44:32 EST 2021,CondEvaluator.java,1636307072432,6866,6866,(I)2(R)7(I)6(D)1(I)1,0.5294117647058824,5.88235294117647,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.16666666666666666,0.0,0.0,1.1666666666666667,1.5,0.0,[]
592,,Sun Nov 07 12:44:39 EST 2021,CondEvaluator.java,1636307079718,17713,0,(I)16,1.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,[]
593,,Sun Nov 07 12:44:57 EST 2021,CondEvaluator.java,1636307097527,31297,0,(D)1(I)4(D)1(I)1(F)1,0.625,25.0,0.0,12.5,0.0,0.0,0.25806451612903225,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0,0.16129032258064516,0.0,[]
594,,Sun Nov 07 12:45:29 EST 2021,CondEvaluator.java,1636307129159,-10349,-10349,(F)1(I)3(R)1(I)3(R)1(I)8(R)1(I)7,0.84,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
595,,Sun Nov 07 12:45:32 EST 2021,CondEvaluator.java,1636307132393,5898,5898,(I)4(R)3(I)2(R)2(I)4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,[]
596,,Sun Nov 07 12:45:38 EST 2021,CondEvaluator.java,1636307138362,9941,9941,(I)3(R)3,0.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,[]
597,,Sun Nov 07 12:45:48 EST 2021,Grader.java,1636307148808,2816488,0,(D)1(I)1(F)2(I)1(F)4(I)1,0.3,10.0,0.0,60.0,0.0,0.0,0.0035511363636363635,0.0,3.551136363636364E-4,0.002130681818181818,0.0,0.0,0.001065340909090909,0.0,[]
598,,Sun Nov 07 13:32:45 EST 2021,ListEvaluator.java,1636309965296,3739536,0,(D)1(F)4(I)1(F)2(I)3,0.36363636363636365,9.090909090909092,0.0,54.54545454545454,0.0,0.0,0.002941963091735758,0.0,2.674511901577962E-4,0.0016047071409467772,0.0,0.0,0.0010698047606311847,0.0,[]
599,,Sun Nov 07 14:35:05 EST 2021,ListEvaluator.java,1636313705048,23979,0,(I)3(F)2(I)7(R)2(I)5,0.7894736842105263,0.0,0.0,10.526315789473683,0.0,0.0,0.8260869565217391,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.6521739130434783,0.0,[]
